,time,client_oid,funds,maker_order_id,new_size,old_size,order_id,order_type,price,product_id,reason,remaining_size,sequence,side,size,taker_order_id,trade_id,type
464,2018-03-25 00:18:52.312,def27278-6d0b-48ec-f93c-985909546f16,,,,,9addd3fc-a4d2-4ba9-8de4-7911520b28db,limit,8218.69,BTC-USD,,,5492429250,buy,0.1,,,received
465,2018-03-25 00:18:53.361,3bab3660-6810-4fdd-a460-f6d54533d370,,,,,9e2cdd42-ed3a-4e8e-9d8d-49b6e4f1aa2d,limit,8450.0,BTC-USD,,,5492429379,buy,2.0,,,received
466,2018-03-25 00:18:55.848,2a6c6d4d-37dd-46d6-b289-bc1d38a5f63e,,,,,4825487c-f62f-434e-9e4c-7687a678c8eb,limit,8442.0,BTC-USD,,,5492429678,buy,0.004,,,received
467,2018-03-25 00:18:57.590,6611d74c-c21b-49fb-c609-9dfc0ac914ab,,,,,e2a58e75-ce0c-4b90-afb2-64e66cf9934f,limit,7899.99,BTC-USD,,,5492429757,buy,0.05003216,,,received
468,2018-03-25 00:18:57.844,a0f7a396-57c2-444b-df1a-6b7dbd60b02b,,,,,d7241e10-0b85-4c1e-9ada-9691ebf17351,limit,7800.1,BTC-USD,,,5492429776,buy,0.25,,,received
469,2018-03-25 00:19:00.261,444c5ca1-632e-4620-e9ca-e4e512dc2720,,,,,3f6ac79c-86d3-485f-bdde-e09939f962eb,limit,8401.0,BTC-USD,,,5492429962,buy,0.01,,,received
470,2018-03-25 00:19:03.215,2f6e4201-b08f-432d-9d4f-56adf488f62b,,,,,c1f0315e-40de-484f-ac0f-4e4d4270991c,limit,8854.0,BTC-USD,,,5492430085,sell,0.0025,,,received
471,2018-03-25 00:19:04.156,c3f678b7-b14b-4bdf-fffc-aaa2cd48aedf,,,,,4984192c-475e-4362-8f06-09d4548ef44c,limit,8200.0,BTC-USD,,,5492430101,buy,1.5,,,received
472,2018-03-25 00:19:08.695,c3682554-ff6a-49f3-9602-66180c0605ae,,,,,29b931e6-6460-40fc-93c6-73165ce58a12,limit,8600.0,BTC-USD,,,5492430321,sell,0.1,,,received
473,2018-03-25 00:19:11.696,936ffdc0-dbd6-4bcb-c29e-51d90a481fe1,,,,,a4ec2e8a-f560-41cd-a27e-f21caa83005e,limit,8580.0,BTC-USD,,,5492430469,sell,0.00728115,,,received
474,2018-03-25 00:19:16.073,262265ce-4257-46cc-f01b-81306f26c8a2,,,,,6ca31ebd-7f20-4c14-bd09-7158c4a21774,limit,7500.1,BTC-USD,,,5492430719,buy,0.05,,,received
475,2018-03-25 00:19:16.562,abcc9023-6d0c-40e9-9cc6-bf76043e48b0,,,,,2a4aa2b6-5d6d-49a8-9a45-edbebfc42f6d,limit,8834.0,BTC-USD,,,5492430782,sell,0.01,,,received
476,2018-03-25 00:19:19.945,8bab02b4-9f75-484f-9fcd-6cdd771fec49,,,,,29e08ccc-098a-4867-b283-456901623a8d,limit,8417.0,BTC-USD,,,5492430951,buy,0.04,,,received
477,2018-03-25 00:19:22.740,4de4802b-ec57-40e4-c672-7119cb9e6960,,,,,1f846805-e409-43df-b37c-475d378cf026,limit,8700.0,BTC-USD,,,5492431032,sell,0.1,,,received
478,2018-03-25 00:19:25.660,b0bd0921-003a-4a08-c14a-75e7a9d136fc,,,,,abf87eb1-944c-47dc-bff6-91cf86cf40d8,limit,8482.0,BTC-USD,,,5492431199,buy,0.03,,,received
479,2018-03-25 00:19:28.297,2ded5377-891a-4c52-9803-edd556f37893,,,,,ba6c4d5c-73a7-4727-9e2c-ba3f1661d08a,limit,8422.0,BTC-USD,,,5492431351,buy,0.004,,,received
480,2018-03-25 00:19:30.855,99789432-08ba-488e-dcb9-e929c56c4a6c,,,,,602536da-c034-43b6-909e-916753f9698e,limit,8887.0,BTC-USD,,,5492431568,sell,1.0,,,received
481,2018-03-25 00:19:34.793,72a08f84-78ef-4dee-f28b-b5f4fc5c728d,,,,,0057fb0b-ce33-447b-bbde-47cc070549bd,limit,8618.0,BTC-USD,,,5492431841,sell,0.088,,,received
482,2018-03-25 00:19:34.867,ea78907c-585a-418d-fb5c-c056afa40fef,,,,,382a2e1b-ec35-4c63-9f93-042efb7d7c96,limit,7802.0,BTC-USD,,,5492431849,buy,0.3,,,received
483,2018-03-25 00:19:38.276,,,,,,babf8e63-b71f-4a78-89e0-70526b6c9e75,limit,8625.3,BTC-USD,,,5492431957,sell,0.02318571,,,received
484,2018-03-25 00:19:39.742,c6e70f8f-8bfa-465c-d03b-2da7182981f6,,,,,14030cbe-5631-4c36-ae2f-4676a74a09be,limit,8492.22,BTC-USD,,,5492432099,buy,0.48275372,,,received
485,2018-03-25 00:19:43.994,e8db7ba6-41e9-42f6-fe43-9eedbaed3955,,,,,cb497fd3-ac04-4e50-94ee-7d36455d212a,limit,8490.96,BTC-USD,,,5492432452,buy,0.2,,,received
486,2018-03-25 00:19:44.531,eead8f50-ab5e-4472-95c2-c7e87e7e4295,,,,,42964d33-0b42-4f97-a33c-e37600221022,limit,8217.0,BTC-USD,,,5492432492,buy,0.04,,,received
487,2018-03-25 00:19:47.561,804a1d33-569a-45e1-e39b-1580c9a0a898,,,,,b9ed5d63-8e1b-46ee-832c-932674a6bb73,limit,8893.88,BTC-USD,,,5492432778,sell,0.01,,,received
488,2018-03-25 00:19:48.169,6b7ed29a-398e-4b97-8dec-ce7427e5dc3d,,,,,7a9f008a-ac73-4e86-b2ce-a2938736b651,limit,8845.0,BTC-USD,,,5492432836,sell,0.0112,,,received
489,2018-03-25 00:19:56.189,f4caaa08-9d28-4fd2-dcf5-0c57eb69cd0e,,,,,861e7c73-b5a1-4414-905d-1adaae7c8bc2,limit,8500.0,BTC-USD,,,5492433324,buy,0.1,,,received
490,2018-03-25 00:19:56.227,f2200f89-c360-4317-e10a-1433d6bb95f7,,,,,e671fc26-2872-487d-8b2b-ff8d03b0d32d,limit,8017.0,BTC-USD,,,5492433326,buy,0.06,,,received
491,2018-03-25 00:20:00.906,c02c9e35-04e7-410d-e63e-b186d818b982,,,,,31d25ea3-77fa-44ff-86c9-16afed32bf37,limit,8000.0,BTC-USD,,,5492433598,buy,3.296625,,,received
492,2018-03-25 00:20:02.518,84fc41e1-7aa5-4ab2-dc61-8eba064ff68f,,,,,4419114f-0ffd-4a14-a3ce-5ec824bda0c6,limit,6200.0,BTC-USD,,,5492433653,buy,0.03737146,,,received
493,2018-03-25 00:20:07.450,a1f80041-ffdc-490b-cd51-aad7a598ecca,,,,,479e7939-c12c-4b19-b7a8-905006b88cc5,limit,9000.0,BTC-USD,,,5492433899,sell,1.11,,,received
494,2018-03-25 00:20:20.564,10073771-578e-45ef-c3b3-8561ee6c2d9a,,,,,6bfdd226-8ca0-42b8-99e1-aa142f7c6a2c,limit,8950.0,BTC-USD,,,5492435161,sell,0.1,,,received
495,2018-03-25 00:20:27.178,63708309-e396-4d59-92e3-1187e084cdee,,,,,073d68a5-e314-4c21-886f-3b46d135334e,limit,8300.0,BTC-USD,,,5492435832,buy,0.25497621,,,received
496,2018-03-25 00:20:30.591,29254230-f40c-4b80-ca52-aafc42a8fe5d,,,,,8c73299b-7b69-45b4-b17e-df2d545c3eaa,limit,8405.0,BTC-USD,,,5492436051,buy,0.3,,,received
497,2018-03-25 00:20:34.194,,,,,,7ed64bf6-071a-4067-b724-0975eca32a29,limit,3699.2,BTC-USD,,,5492436314,buy,0.99771572,,,received
498,2018-03-25 00:20:38.958,00d4ad3f-4fee-4b13-8e0a-6aeff99f08e6,,,,,2171fa60-562a-4be5-8682-637d5aafb747,limit,8597.36,BTC-USD,,,5492436670,sell,0.01,,,received
499,2018-03-25 00:20:46.910,b606d119-a651-41d6-b727-13c43b865c29,,,,,597b852a-6480-4ab3-baca-ad835e61b51f,limit,9100.0,BTC-USD,,,5492437241,sell,0.1,,,received
500,2018-03-25 00:20:52.080,87cfccc5-bb0a-4e07-9a4a-c6ad4c5ed84d,,,,,ac2b8d9b-a342-4d00-8cb1-8200901d0177,limit,8371.67,BTC-USD,,,5492437638,buy,0.3,,,received
501,2018-03-25 00:20:53.324,d28ad029-b5b0-42aa-9636-88c5166ae505,,,,,46660ac0-fc79-4ca4-9998-984a00637f80,limit,8620.04,BTC-USD,,,5492437758,sell,0.01,,,received
502,2018-03-25 00:20:54.067,,,,,,1dc61285-8458-49c3-8739-6f988b9ff2f5,limit,8502.0,BTC-USD,,,5492437788,buy,0.001,,,received
503,2018-03-25 00:21:04.363,,,,,,cad2bea5-a374-48e6-ab5b-268d7ec9b096,limit,11322.34,BTC-USD,,,5492438700,sell,0.472,,,received
504,2018-03-25 00:21:08.973,,,,,,d74d6272-cfc7-41d1-9618-f9e4d8994c15,limit,8824.05,BTC-USD,,,5492439031,sell,0.03401,,,received
505,2018-03-25 00:21:10.392,6749a280-2fc2-11e8-bc94-03ec1c2dcd07,,,,,c29ffa7a-fd16-4a92-82fc-458f1cf0c133,limit,18981.99,BTC-USD,,,5492439186,sell,0.0011,,,received
506,2018-03-25 00:21:10.418,6759a810-2fc2-11e8-bc94-03ec1c2dcd07,,,,,26fc46f3-2647-408e-b53b-f54e3b81e135,limit,17052.39,BTC-USD,,,5492439194,sell,0.0012,,,received
507,2018-03-25 00:21:10.431,673be6e0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,35d0a1f1-9765-4b0c-8806-01bb535c1770,limit,16592.12,BTC-USD,,,5492439198,sell,0.0011,,,received
508,2018-03-25 00:21:12.659,1af95efe-ae61-4f73-e177-5ac2ac2f20a0,,,,,d8e6e227-1390-45fc-852d-ccbc7366f0de,limit,7900.0,BTC-USD,,,5492439404,buy,0.22438936,,,received
509,2018-03-25 00:21:17.778,b7f0d243-0145-40fc-cede-3aa44c91881b,,,,,4d147f96-ff82-4611-980d-55bbd835b22e,limit,8411.85,BTC-USD,,,5492439816,buy,0.5,,,received
510,2018-03-25 00:21:18.262,c9ac6159-47a1-4d72-efe1-3b6291f67eeb,,,,,cd62098f-43fb-4dd8-ad8e-287caccc9d92,limit,8412.0,BTC-USD,,,5492439904,buy,0.004,,,received
511,2018-03-25 00:21:18.312,6cde77c0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,36c8f288-d791-4add-8f75-f8d58d53d561,limit,17111.75,BTC-USD,,,5492439914,sell,0.0011,,,received
512,2018-03-25 00:21:18.320,6ccec050-2fc2-11e8-bc94-03ec1c2dcd07,,,,,c3295014-a54e-4317-9118-3e659cc3b961,limit,19573.97,BTC-USD,,,5492439917,sell,0.001,,,received
513,2018-03-25 00:21:18.336,6cc23d30-2fc2-11e8-bc94-03ec1c2dcd07,,,,,2ca5fabe-db5c-4c8c-890a-dca99e3da9e7,limit,17284.0,BTC-USD,,,5492439921,sell,0.0019,,,received
514,2018-03-25 00:21:19.172,5f91fa0f-18f1-47f0-b4ed-aa9d88713e3a,,,,,24ebe3d0-8ab1-478a-a6f6-cf2bf80c7218,limit,8200.0,BTC-USD,,,5492440003,buy,1.0,,,received
515,2018-03-25 00:21:22.507,f29faee7-55e2-4336-99ac-f5b0c4b47e16,,,,,1d95e28e-b8b9-4ccf-a3a8-15298d35ff0e,limit,9100.0,BTC-USD,,,5492440370,sell,0.25,,,received
516,2018-03-25 00:21:30.639,7207e100-2fc2-11e8-bc94-03ec1c2dcd07,,,,,fdd0e716-9775-465c-96a0-068dd0645a9b,limit,18816.43,BTC-USD,,,5492441100,sell,0.001,,,received
517,2018-03-25 00:21:30.764,722246d0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,47a27493-ebbd-493f-8682-87d0f47eb67e,limit,17134.59,BTC-USD,,,5492441104,sell,0.0012,,,received
518,2018-03-25 00:21:33.580,bb69655e-6369-4b8b-8ac3-b6a5d2b88764,,,,,1c15640e-cfe6-4463-94f9-6ad287986a3a,limit,8500.0,BTC-USD,,,5492441298,buy,0.37998008,,,received
519,2018-03-25 00:21:35.515,777446b0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,49c37546-19d8-4bd9-8a44-92c0916e3f4e,limit,17284.0,BTC-USD,,,5492441464,sell,0.0012,,,received
520,2018-03-25 00:21:37.668,6acaa34e-9a41-4bb3-a249-e9eb5dc98a9d,,,,,6d1b289e-8cfb-4a52-80ef-68782c775263,limit,8900.0,BTC-USD,,,5492441670,sell,0.024,,,received
521,2018-03-25 00:21:37.889,97e424b2-3790-4ab2-c7af-04964d7aee06,,,,,a66c2e53-71b2-4a3f-8ab3-5577a48c7c99,limit,8800.0,BTC-USD,,,5492441715,sell,1.0,,,received
522,2018-03-25 00:21:38.614,3a12737c-0944-4cc9-b0d9-760dacfc328e,,,,,85df6115-5baa-48be-990a-ef5d0b1b7308,limit,8647.77,BTC-USD,,,5492441806,sell,0.01,,,received
523,2018-03-25 00:21:44.995,7c59c920-2fc2-11e8-bc94-03ec1c2dcd07,,,,,75177a62-d178-41ff-9b78-2e432cecfdc8,limit,17333.04,BTC-USD,,,5492442457,sell,0.0045,,,received
524,2018-03-25 00:21:45.106,7c36fee0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,ed118a48-d14e-4dc8-91fd-798c3953d563,limit,12070.05,BTC-USD,,,5492442496,sell,0.0011,,,received
525,2018-03-25 00:21:46.939,f3c19802-3e31-473b-d090-8a46a04d35a4,,,,,ffdc8774-8383-4983-805c-1a14dc3fb408,limit,9000.0,BTC-USD,,,5492442684,sell,0.03,,,received
526,2018-03-25 00:21:56.758,f2f82721-e2e2-4b51-c777-c75feccfbfc1,,,,,70663478-7f1f-4991-a562-6923d5291c42,limit,9100.0,BTC-USD,,,5492443941,sell,0.03,,,received
527,2018-03-25 00:21:57.421,3f377699-c8f0-4962-8a71-56eabfda02a8,,,,,2de1d19e-472c-45d4-893e-21d6935ea7d8,limit,6855.02,BTC-USD,,,5492444066,buy,0.1,,,received
528,2018-03-25 00:21:57.468,8171f450-2fc2-11e8-bc94-03ec1c2dcd07,,,,,e3b5f0aa-a427-4158-8816-6b763f828b91,limit,17452.69,BTC-USD,,,5492444080,sell,0.002,,,received
529,2018-03-25 00:21:57.473,81578e80-2fc2-11e8-bc94-03ec1c2dcd07,,,,,554c50e5-c129-415b-86d9-61df31d8012e,limit,17135.0,BTC-USD,,,5492444084,sell,0.001,,,received
530,2018-03-25 00:22:00.234,85c98ea0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,d17cdf25-0b06-4905-a6a6-e60e2167df6c,limit,18803.98,BTC-USD,,,5492444515,sell,0.0013,,,received
531,2018-03-25 00:22:00.241,85e6daa0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,bc57d207-2573-4fdd-82bd-f3e055327170,limit,17523.85,BTC-USD,,,5492444519,sell,0.00100761,,,received
532,2018-03-25 00:22:02.242,afb927de-f554-44d4-b69f-2cb4632a66c2,,,,,27c37142-fbd4-4331-a450-8e18f69ccde9,limit,8949.0,BTC-USD,,,5492444733,sell,0.01,,,received
533,2018-03-25 00:22:03.092,f9d8bcf6-c03b-4044-c5d2-b67ec123b4e6,,,,,b7cae4a5-73f9-4f60-bf36-fee21812dcce,limit,9500.0,BTC-USD,,,5492444809,sell,0.65,,,received
534,2018-03-25 00:22:12.932,640bd152-0d8b-4cfe-817b-6f7031a38ada,,,,,1745593c-4dad-4169-be49-e3aa7ea9ad18,limit,8600.0,BTC-USD,,,5492445495,sell,0.006,,,received
535,2018-03-25 00:22:13.968,73c588c0-8a40-4d98-8810-ac72c188c7f9,,,,,b1b1fbeb-d86f-4b82-a3d4-d22701246be5,limit,8301.0,BTC-USD,,,5492445538,buy,0.2,,,received
536,2018-03-25 00:22:14.337,125f26d3-dd9d-40d2-d5a5-851c714c5da6,,,,,bd19da84-44e1-4908-b9ae-bbf3a4dc328d,limit,9049.98,BTC-USD,,,5492445569,sell,1.0144,,,received
537,2018-03-25 00:22:17.245,91374700-2fc2-11e8-bc94-03ec1c2dcd07,,,,,7152de7b-96e6-4a52-b75f-69e226c8e926,limit,14060.4,BTC-USD,,,5492445862,sell,0.0012,,,received
538,2018-03-25 00:22:17.247,8c213eb0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,3224bd9b-af4a-435a-a468-fd92dc75d9fc,limit,20104.24,BTC-USD,,,5492445866,sell,0.001,,,received
539,2018-03-25 00:22:17.253,913d8890-2fc2-11e8-bc94-03ec1c2dcd07,,,,,c7b132a6-e3fb-47ad-b890-f0ce4fb78372,limit,12057.6,BTC-USD,,,5492445874,sell,0.001,,,received
540,2018-03-25 00:22:17.264,8c774df0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,14505704-7a78-4730-943e-e92a223f8c9e,limit,16271.55,BTC-USD,,,5492445880,sell,0.001,,,received
541,2018-03-25 00:22:17.267,912ac3e0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,c7de475d-359b-45ba-8d7b-ee9e0fa568e2,limit,17871.55,BTC-USD,,,5492445882,sell,0.0022,,,received
542,2018-03-25 00:22:17.614,7d30ab83-247d-4194-eeed-9ad24f3633dc,,,,,dbb010ca-b639-46eb-b49d-513d2483aba5,limit,9400.0,BTC-USD,,,5492445928,sell,0.03,,,received
543,2018-03-25 00:22:18.748,8c604380-2fc2-11e8-bc94-03ec1c2dcd07,,,,,f5fb408d-90a4-45ce-b30f-82234a54a595,limit,12057.6,BTC-USD,,,5492446124,sell,0.001,,,received
544,2018-03-25 00:22:18.750,8c5ebce0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,ee950ef1-6445-4861-950e-a28807fe82c4,limit,17831.82,BTC-USD,,,5492446128,sell,0.0022,,,received
545,2018-03-25 00:22:21.535,917c8d60-2fc2-11e8-bc94-03ec1c2dcd07,,,,,3eb73359-0cbb-474b-98ed-73d7f8ea5f8b,limit,12057.6,BTC-USD,,,5492446342,sell,0.0013,,,received
546,2018-03-25 00:22:21.549,914cf1e0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,9006f717-a540-4575-b7e4-3c434a9e2ab4,limit,17271.55,BTC-USD,,,5492446345,sell,0.001,,,received
547,2018-03-25 00:22:21.550,916582f0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,21d3dc14-462a-4b72-b13b-8f3d04c58af8,limit,19163.6,BTC-USD,,,5492446347,sell,0.001,,,received
548,2018-03-25 00:22:27.585,1299c258-d1a4-44c2-b16e-fc0d7f1ec902,,,,,4300d705-fd28-420c-a12b-80ff2126a7f0,limit,8595.11,BTC-USD,,,5492446881,sell,0.01,,,received
549,2018-03-25 00:22:28.696,a37dce71-ba0d-4cc8-c973-0651dfab1eca,,,,,a0cf1653-f518-498e-8873-d211e0cb6801,limit,8400.0,BTC-USD,,,5492447013,buy,0.006,,,received
550,2018-03-25 00:22:30.298,96b90970-2fc2-11e8-bc94-03ec1c2dcd07,,,,,54282af3-ead4-4774-b778-1e809944eb2e,limit,14274.35,BTC-USD,,,5492447170,sell,0.0012,,,received
551,2018-03-25 00:22:30.304,96a97910-2fc2-11e8-bc94-03ec1c2dcd07,,,,,12ad3f77-78b5-48be-ae83-dfe747d6a199,limit,17908.62,BTC-USD,,,5492447174,sell,0.0031,,,received
552,2018-03-25 00:22:38.280,9ce3b610-2fc2-11e8-bc94-03ec1c2dcd07,,,,,bbe4faa1-914e-4324-a783-6ce1f1e0a111,limit,16579.66,BTC-USD,,,5492447771,sell,0.0011,,,received
553,2018-03-25 00:22:38.299,9cdefb20-2fc2-11e8-bc94-03ec1c2dcd07,,,,,3c6a9298-ab59-4fa9-a629-f0ac64e8f063,limit,18478.46,BTC-USD,,,5492447776,sell,0.0032,,,received
554,2018-03-25 00:22:40.248,c00095f6-7af8-436f-ef26-0a960a60aed4,,,,,e39adddf-5831-4c68-8f9d-6e80e4a9f832,limit,8850.56,BTC-USD,,,5492447923,sell,0.1,,,received
555,2018-03-25 00:22:47.276,a1d98c30-2fc2-11e8-bc94-03ec1c2dcd07,,,,,f438ae53-fdfe-435a-a82b-241a5a3e1fdf,limit,16883.76,BTC-USD,,,5492448447,sell,0.0011,,,received
556,2018-03-25 00:22:47.284,a1d4f850-2fc2-11e8-bc94-03ec1c2dcd07,,,,,8f910e78-7e6e-4604-b3a2-481e86d69b1e,limit,18492.75,BTC-USD,,,5492448449,sell,0.0015,,,received
557,2018-03-25 00:22:51.511,7f437cfb-b287-49b5-cfb0-1f660b1ce145,,,,,4bb0a316-cb88-43e3-8641-67c48eddb0cc,limit,5814.13,BTC-USD,,,5492448780,buy,0.1,,,received
558,2018-03-25 00:22:52.180,a644d590-2fc2-11e8-bc94-03ec1c2dcd07,,,,,cced0935-0e48-4639-aff7-2cb52ea329d6,limit,18541.54,BTC-USD,,,5492448804,sell,0.0015,,,received
559,2018-03-25 00:22:52.208,a6499080-2fc2-11e8-bc94-03ec1c2dcd07,,,,,afa41e4d-be5d-45d8-a3fc-c30acba7d819,limit,17871.55,BTC-USD,,,5492448806,sell,0.0011,,,received
560,2018-03-25 00:23:03.142,ab7fcb00-2fc2-11e8-bc94-03ec1c2dcd07,,,,,8a8e1de7-3dd1-471e-99f4-eac022353212,limit,18787.52,BTC-USD,,,5492449551,sell,0.0014,,,received
561,2018-03-25 00:23:03.627,ab845ee0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,9a37589a-58a7-4b2d-abd1-f965292faf7a,limit,18478.46,BTC-USD,,,5492449582,sell,0.0015,,,received
562,2018-03-25 00:23:06.887,bbc024b0-5272-4af7-9ccb-d5c035b0500d,,,,,f5329a7d-78e6-42ff-a83b-5752f2048b8d,limit,8500.0,BTC-USD,,,5492449811,buy,0.01,,,received
563,2018-03-25 00:23:06.934,4fd5dea2-efa1-4b05-f390-133960dde25a,,,,,a4ea42ba-1aa1-4ed9-accf-ca01557704bb,limit,8597.11,BTC-USD,,,5492449813,sell,0.05130583,,,received
564,2018-03-25 00:23:11.067,afa77bb0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,277e32ac-3d47-45e3-90ce-a5a8d0a6b94d,limit,18803.98,BTC-USD,,,5492450045,sell,0.0018,,,received
565,2018-03-25 00:23:11.109,afa2c0c0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,e61350f4-b6b8-4b0a-a727-210a05a2e7f9,limit,18794.61,BTC-USD,,,5492450052,sell,0.0033,,,received
566,2018-03-25 00:23:11.675,bd25e302-da04-47ac-ca48-e0f6c3a2fb87,,,,,f864027f-8ed3-4fbd-a6a7-e7544c3b2c07,limit,8900.0,BTC-USD,,,5492450093,sell,0.49,,,received
567,2018-03-25 00:23:12.484,9d4085a0-9f03-4ef0-f6ee-d14e927aeed8,,,,,1c47f3ef-470e-46b8-bd66-e35d7aa7dc55,limit,8500.0,BTC-USD,,,5492450145,buy,0.00683,,,received
568,2018-03-25 00:23:12.725,9e047903-2c15-4edc-ce14-1bd231ec3e98,,,,,b9d07c71-a2f5-4834-9df6-cb1b62034862,limit,4929.67,BTC-USD,,,5492450160,buy,0.07978312,,,received
569,2018-03-25 00:23:19.771,b55de2b0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,3c7fe9a9-a19a-44ac-ba6a-50b0e279b311,limit,18802.4,BTC-USD,,,5492450547,sell,0.0021,,,received
570,2018-03-25 00:23:21.492,25764dcb-e0ae-4ec4-a667-4afb042be0bc,,,,,58a00e9e-a08d-4c48-b999-2898bc1f7647,limit,8150.0,BTC-USD,,,5492450728,buy,0.15,,,received
571,2018-03-25 00:23:21.883,0b1fb3d0-66e7-4cb9-b403-7e1db701284d,,,,,be51ce9d-9deb-4f92-b05b-bce2d0e266d1,limit,8600.0,BTC-USD,,,5492450747,sell,0.20397627,,,received
572,2018-03-25 00:23:23.170,438b2817-6ff1-4cd5-b1ce-0dd83a8afe6f,,,,,5ffcb99e-7ba8-445b-a206-03a0ca39d989,limit,8888.0,BTC-USD,,,5492450824,sell,0.0169,,,received
573,2018-03-25 00:23:27.417,ba33fbd0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,2d0de354-3a62-4ea4-8c85-aabf74423eae,limit,18803.98,BTC-USD,,,5492451115,sell,0.0033,,,received
574,2018-03-25 00:23:31.864,11c57ebc-bfc5-4de4-eb35-86096e52d997,,,,,bf51ca3f-de91-43c4-84bc-d76af6ed90f6,limit,8800.0,BTC-USD,,,5492451462,sell,0.005,,,received
575,2018-03-25 00:23:34.154,19692a66-a36b-4e9f-9300-84f4eb4a7fe5,,,,,f32110a2-ba3f-4ec2-8f0f-a45832d743ea,limit,8257.0,BTC-USD,,,5492451632,buy,0.5,,,received
576,2018-03-25 00:23:36.303,bf3802c0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,ac926090-f2f9-4b51-960c-e36994160686,limit,18953.1,BTC-USD,,,5492451769,sell,0.0016,,,received
577,2018-03-25 00:23:38.616,269b990a-5f4e-4c51-cffc-7b63823259a3,,,,,d92d1a8f-d78c-4743-82a8-78603e1535fd,limit,8927.76,BTC-USD,,,5492451932,sell,0.05,,,received
578,2018-03-25 00:23:42.570,52b82231-d58e-4e8f-a7a3-af80fa776d52,,,,,f426ca93-32f5-4247-99e0-48d2d00f97f7,limit,8955.0,BTC-USD,,,5492452151,sell,0.0168,,,received
579,2018-03-25 00:23:43.032,c3d90220-2fc2-11e8-bc94-03ec1c2dcd07,,,,,c63cb8f0-3168-46a9-9770-7fa1433874fb,limit,18972.54,BTC-USD,,,5492452171,sell,0.0014,,,received
580,2018-03-25 00:23:51.128,c8578560-2fc2-11e8-bc94-03ec1c2dcd07,,,,,9160ae7d-50be-48fe-8522-86d1102399b9,limit,19122.51,BTC-USD,,,5492453472,sell,0.002,,,received
581,2018-03-25 00:23:51.850,898c7734-96da-4d3a-9bc8-9cf3ccb8e60d,,,,,1cc91f8d-263f-4bc4-9578-517d190bc1e9,limit,8201.01,BTC-USD,,,5492453562,buy,0.25,,,received
582,2018-03-25 00:23:52.679,c841da80-2fc2-11e8-bc94-03ec1c2dcd07,,,,,9c92cca3-ec87-40f2-8ec7-9babec690110,limit,16244.26,BTC-USD,,,5492453689,sell,0.0013,,,received
583,2018-03-25 00:23:55.293,,,,,,431ae0cb-2e46-42bf-a928-c94e3b0021bb,limit,8565.29,BTC-USD,,,5492454403,sell,0.00176,,,received
584,2018-03-25 00:23:57.470,2a25ffa5-55f0-47ea-bb9c-e4219b434f01,,,,,bd4294ed-7847-4c3b-8252-9c3fe4d00664,limit,7901.01,BTC-USD,,,5492454538,buy,0.25,,,received
585,2018-03-25 00:23:57.535,def25efa-19a2-4c57-e50b-f30ae25f0620,,,,,7025c9d1-4c3f-4fa3-ad8c-e154896b5b69,limit,8912.0,BTC-USD,,,5492454544,sell,0.05,,,received
586,2018-03-25 00:23:59.062,cd510500-2fc2-11e8-bc94-03ec1c2dcd07,,,,,bf45dab3-fd05-4238-b0eb-abfe8e3e2b22,limit,16251.7,BTC-USD,,,5492454612,sell,0.0016,,,received
587,2018-03-25 00:23:59.072,cd66afe0-2fc2-11e8-bc94-03ec1c2dcd07,,,,,e0e07e34-52e0-424d-879d-c86db5c87a6f,limit,19154.14,BTC-USD,,,5492454614,sell,0.0018,,,received
588,2018-03-25 00:24:00.238,098e9258-2559-4583-e46f-e05ce0e6b485,,,,,6e86c231-b34d-476e-953e-308936908903,limit,7300.0,BTC-USD,,,5492454824,buy,0.1,,,received
589,2018-03-25 00:24:01.887,a6c5d6c3-99eb-4343-f77a-f1aecf12daa6,,,,,5181c894-d3b6-4070-ae7e-fa68e7188472,limit,8440.0,BTC-USD,,,5492455412,buy,0.12502512,,,received
590,2018-03-25 00:24:01.972,0f261180-0235-4257-e5c3-80347b06f346,,,,,eecba7e8-ada6-4045-b306-d7af0b3f2e71,limit,8480.0,BTC-USD,,,5492455426,buy,0.002,,,received
